Region,Sub region,Country,Count,Rate,Year
Asia,Western Asia,Bahrain,18,2.169071926,2004
Asia,Western Asia,Cyprus,15,1.484545877,2004
Asia,Western Asia,Israel,397,6.137125015,2004
Asia,Western Asia,Kuwait,285,12.9079653,2004
Asia,Western Asia,Qatar,6,0.790664883,2004
Asia,Western Asia,State of Palestine,167,4.765925969,2004
Asia,Western Asia,Syrian Arab Republic,135,0.758144238,2004
Asia,Western Asia,Turkey,7624,11.37777056,2004
Asia,Western Asia,United Arab Emirates,506,12.37789972,2004
Europe,Eastern Europe,Belarus,34,0.351352117,2004
Europe,Eastern Europe,Bulgaria,192,2.479574505,2004
Europe,Eastern Europe,Czech Republic,15,0.146491013,2004
Europe,Eastern Europe,Hungary,19,0.187838338,2004
Europe,Eastern Europe,Poland,117,0.304718718,2004
Europe,Eastern Europe,Romania,272,1.2597746,2004
Europe,Eastern Europe,Russian Federation,1117,0.775454231,2004
Europe,Eastern Europe,Ukraine,172,0.364283556,2004
Europe,Northern Europe,Estonia,1,0.073337171,2004
Europe,Northern Europe,Finland,2,0.03815203,2004
Europe,Northern Europe,Ireland,74,1.792310455,2004
Europe,Northern Europe,Latvia,41,1.799149134,2004
Europe,Northern Europe,Lithuania,62,1.833712991,2004
Europe,Northern Europe,United Kingdom (England and Wales),2814,5.29424826,2004
Europe,Northern Europe,United Kingdom (Northern Ireland),80,4.667330205,2004
Europe,Northern Europe,United Kingdom (Scotland),353,6.942941998,2004
Europe,Southern Europe,Croatia,14,0.319348893,2004
Europe,Southern Europe,Greece,24,0.212945753,2004
Europe,Southern Europe,Italy,154,0.263271697,2004
Europe,Southern Europe,Portugal,446,4.236214352,2004
Europe,Southern Europe,Slovenia,1,0.050215172,2004
Europe,Western Europe,Austria,3,0.036510542,2004
Europe,Western Europe,Belgium,1066,10.17164217,2004
Europe,Western Europe,France,2143,3.519657451,2004
Europe,Western Europe,Germany,1830,2.239472853,2004
Europe,Western Europe,Switzerland,267,3.63401421,2004
Africa,Eastern Africa,Kenya,152,0.42165664,2005
Africa,Eastern Africa,Zimbabwe,43,0.332302115,2005
Africa,Northern Africa,Algeria,101,0.303408658,2005
Africa,Northern Africa,Egypt,18,0.02344417,2005
Africa,Northern Africa,Morocco,295,0.966545406,2005
Africa,Western Africa,Guinea,16,0.165293611,2005
Americas,Caribbean,Bahamas,24,7.289315989,2005
Americas,Caribbean,Barbados,23,8.393884872,2005
Americas,Caribbean,Dominican Republic,20,0.216507249,2005
Americas,Caribbean,Grenada,0,0,2005
Americas,Caribbean,Jamaica,31,1.129460595,2005
Americas,Caribbean,St. Vincent and the Grenadines,2,1.839181932,2005
Americas,Caribbean,Trinidad and Tobago,58,4.472085704,2005
Americas,Central America,Belize,9,3.177102271,2005
Americas,Central America,Costa Rica,11,0.258955079,2005
Americas,Central America,El Salvador,4,0.066346424,2005
Americas,Central America,Guatemala,52,0.397066958,2005
Americas,Central America,Mexico,325,0.299615861,2005
Americas,Central America,Nicaragua,11,0.204486508,2005
Americas,Central America,Panama,17,0.510439233,2005
Americas,Northern America,Canada,3896,12.06640985,2005
Americas,South America,Bolivia (Plurinational State of),99,1.08488288,2005
Americas,South America,Chile,151,0.935154527,2005
Americas,South America,Colombia,800,1.848188246,2005
Americas,South America,Ecuador,37,0.269380214,2005
Americas,South America,Paraguay,1,0.017254784,2005
Americas,South America,Peru,497,1.800045707,2005
Asia,Central Asia,Kazakhstan,92,0.591965091,2005
Asia,Central Asia,Kyrgyzstan,24,0.472870997,2005
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,0,0,2005
Asia,Eastern Asia,Japan,277,0.215840063,2005
Asia,Eastern Asia,Mongolia,1,0.039581293,2005
Asia,South-Eastern Asia,Brunei Darussalam,0,0,2005
Asia,South-Eastern Asia,Philippines,44,0.051000161,2005
Asia,South-Eastern Asia,Singapore,0,0,2005
Asia,South-Eastern Asia,Thailand,12,0.018341481,2005
Asia,Southern Asia,Bangladesh,1303,0.908450114,2005
Asia,Southern Asia,India,22832,1.995597181,2005
Asia,Southern Asia,Nepal,123,0.479713819,2005
Asia,Western Asia,Armenia,22,0.737943265,2005
Asia,Western Asia,Azerbaijan,29,0.339633893,2005
Asia,Western Asia,Bahrain,12,1.349576233,2005
Asia,Western Asia,Cyprus,16,1.556938203,2005
Asia,Western Asia,Georgia,88,1.961419328,2005
Asia,Western Asia,Israel,418,6.330484615,2005
Asia,Western Asia,Jordan,28,0.490014982,2005
Asia,Western Asia,Kuwait,280,12.29891818,2005
Asia,Western Asia,State of Palestine,202,5.64850105,2005
Asia,Western Asia,Syrian Arab Republic,42,0.229575802,2005
Asia,Western Asia,Turkey,8737,12.86680671,2005
Asia,Western Asia,United Arab Emirates,862,18.82276078,2005
Asia,Western Asia,Yemen,102,0.495556341,2005
Europe,Eastern Europe,Belarus,36,0.374160361,2005
Europe,Eastern Europe,Bulgaria,190,2.472746752,2005
Europe,Eastern Europe,Czech Republic,13,0.126728182,2005
Europe,Eastern Europe,Hungary,7,0.069399933,2005
Europe,Eastern Europe,Poland,22,0.057347422,2005
Europe,Eastern Europe,Republic of Moldova,16,0.384828243,2005
Europe,Eastern Europe,Romania,280,1.306517497,2005
Europe,Eastern Europe,Russian Federation,1135,0.790289893,2005
Europe,Eastern Europe,Slovakia,16,0.296353207,2005
Europe,Eastern Europe,Ukraine,178,0.379594347,2005
Europe,Northern Europe,Estonia,2,0.147530922,2005
Europe,Northern Europe,Finland,2,0.038030572,2005
Europe,Northern Europe,Ireland,74,1.756477664,2005
Europe,Northern Europe,Latvia,6,0.266431851,2005
Europe,Northern Europe,Lithuania,70,2.093143699,2005
Europe,Northern Europe,United Kingdom (England and Wales),2799,5.224418255,2005
Europe,Northern Europe,United Kingdom (Northern Ireland),46,2.662448422,2005
Europe,Northern Europe,United Kingdom (Scotland),347,6.790340887,2005
Europe,Southern Europe,Bosnia and Herzegovina,7,0.18511026,2005
Europe,Southern Europe,Croatia,20,0.456823655,2005
Europe,Southern Europe,Greece,25,0.221215368,2005
Europe,Southern Europe,Italy,368,0.625760063,2005
Europe,Southern Europe,Portugal,438,4.145480626,2005
Europe,Southern Europe,Serbia,26,0.282149099,2005
Europe,Southern Europe,Slovenia,3,0.150279445,2005
Europe,Southern Europe,Spain,208,0.472269686,2005
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,24,1.164894732,2005
Europe,Western Europe,Austria,5,0.060579259,2005
Europe,Western Europe,Belgium,919,8.713472394,2005
Europe,Western Europe,France,2012,3.285761645,2005
Europe,Western Europe,Germany,1727,2.114575617,2005
Europe,Western Europe,Liechtenstein,0,0,2005
Europe,Western Europe,Monaco,0,0,2005
Europe,Western Europe,Netherlands,910,5.559914556,2005
Europe,Western Europe,Switzerland,245,3.306205356,2005
Oceania,Australia and New Zealand,New Zealand,289,6.98851731,2005
Africa,Eastern Africa,Kenya,220,0.59375932,2006
Africa,Eastern Africa,Zimbabwe,90,0.685752583,2006
Africa,Northern Africa,Algeria,302,0.894075315,2006
Africa,Northern Africa,Egypt,29,0.03710383,2006
Africa,Northern Africa,Morocco,264,0.855217341,2006
Africa,Western Africa,Guinea,0,0,2006
Americas,Caribbean,Bahamas,27,8.039782033,2006
Americas,Caribbean,Barbados,14,5.09018721,2006
Americas,Caribbean,Dominican Republic,14,0.149391688,2006
Americas,Caribbean,Grenada,0,0,2006
Americas,Caribbean,Jamaica,38,1.376672431,2006
Americas,Caribbean,St. Vincent and the Grenadines,3,2.75464387,2006
Americas,Caribbean,Trinidad and Tobago,17,1.304537334,2006
Americas,Central America,Belize,8,2.75153312,2006
Americas,Central America,Costa Rica,6,0.139250101,2006
Americas,Central America,El Salvador,8,0.13208997,2006
Americas,Central America,Guatemala,57,0.425468134,2006
Americas,Central America,Mexico,595,0.540455217,2006
Americas,Central America,Nicaragua,6,0.110087481,2006
Americas,Central America,Panama,13,0.383265451,2006
Americas,Northern America,Canada,4488,13.74769061,2006
Americas,South America,Bolivia (Plurinational State of),143,1.540394862,2006
Americas,South America,Brazil,525,0.277759537,2006
Americas,South America,Chile,247,1.513499682,2006
Americas,South America,Colombia,687,1.567214976,2006
Americas,South America,Ecuador,47,0.336495918,2006
Americas,South America,Guyana,1,0.133404304,2006
Americas,South America,Paraguay,5,0.084993598,2006
Americas,South America,Peru,611,2.186050892,2006
Asia,Central Asia,Kazakhstan,84,0.535343472,2006
Asia,Central Asia,Kyrgyzstan,13,0.25357294,2006
Asia,Central Asia,Tajikistan,199,2.842630951,2006
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,0,0,2006
Asia,Eastern Asia,Japan,199,0.154944609,2006
Asia,Eastern Asia,Mongolia,0,0,2006
Asia,Eastern Asia,Republic of Korea,127,0.259735771,2006
Asia,South-Eastern Asia,Brunei Darussalam,0,0,2006
Asia,South-Eastern Asia,Philippines,28,0.03188724,2006
Asia,South-Eastern Asia,Singapore,1,0.021683033,2006
Asia,South-Eastern Asia,Thailand,11,0.016711188,2006
Asia,Southern Asia,Bangladesh,1119,0.769770492,2006
Asia,Southern Asia,India,23991,2.064669538,2006
Asia,Southern Asia,Nepal,246,0.948319735,2006
Asia,Western Asia,Armenia,26,0.878823728,2006
Asia,Western Asia,Azerbaijan,21,0.243331698,2006
Asia,Western Asia,Bahrain,21,2.191119913,2006
Asia,Western Asia,Cyprus,15,1.434707879,2006
Asia,Western Asia,Georgia,34,0.76595622,2006
Asia,Western Asia,Israel,383,5.669697068,2006
Asia,Western Asia,Jordan,34,0.572946929,2006
Asia,Western Asia,Kuwait,278,11.6941451,2006
Asia,Western Asia,Syrian Arab Republic,54,0.285488055,2006
Asia,Western Asia,Turkey,10519,15.29738093,2006
Asia,Western Asia,United Arab Emirates,971,18.52335125,2006
Asia,Western Asia,Yemen,27,0.127596024,2006
Europe,Eastern Europe,Belarus,23,0.240207799,2006
Europe,Eastern Europe,Bulgaria,125,1.639353077,2006
Europe,Eastern Europe,Czech Republic,16,0.15536563,2006
Europe,Eastern Europe,Hungary,13,0.129277378,2006
Europe,Eastern Europe,Poland,23,0.059987946,2006
Europe,Eastern Europe,Republic of Moldova,18,0.434286431,2006
Europe,Eastern Europe,Romania,289,1.360389103,2006
Europe,Eastern Europe,Russian Federation,994,0.693538696,2006
Europe,Eastern Europe,Slovakia,12,0.22228228,2006
Europe,Eastern Europe,Ukraine,233,0.499824214,2006
Europe,Northern Europe,Estonia,1,0.074112668,2006
Europe,Northern Europe,Finland,1,0.018948114,2006
Europe,Northern Europe,Ireland,81,1.882245775,2006
Europe,Northern Europe,Latvia,8,0.35951453,2006
Europe,Northern Europe,Lithuania,60,1.816161476,2006
Europe,Northern Europe,United Kingdom (England and Wales),2367,4.387326288,2006
Europe,Northern Europe,United Kingdom (Northern Ireland),53,3.040537246,2006
Europe,Northern Europe,United Kingdom (Scotland),343,6.682121915,2006
Europe,Southern Europe,Albania,13,0.425625121,2006
Europe,Southern Europe,Bosnia and Herzegovina,9,0.238128753,2006
Europe,Southern Europe,Croatia,7,0.160157448,2006
Europe,Southern Europe,Greece,28,0.246940365,2006
Europe,Southern Europe,Italy,278,0.470549452,2006
Europe,Southern Europe,Montenegro,4,0.64742519,2006
Europe,Southern Europe,Portugal,556,5.245307266,2006
Europe,Southern Europe,Serbia,23,0.250727956,2006
Europe,Southern Europe,Slovenia,6,0.299432426,2006
Europe,Southern Europe,Spain,223,0.498596641,2006
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,24,1.163272577,2006
Europe,Western Europe,Austria,4,0.048281568,2006
Europe,Western Europe,Belgium,915,8.616170509,2006
Europe,Western Europe,France,2288,3.714714836,2006
Europe,Western Europe,Germany,1596,1.957313086,2006
Europe,Western Europe,Liechtenstein,0,0,2006
Europe,Western Europe,Luxembourg,17,3.651563514,2006
Europe,Western Europe,Monaco,2,5.812601721,2006
Europe,Western Europe,Netherlands,850,5.170246485,2006
Europe,Western Europe,Switzerland,274,3.662412699,2006
Oceania,Australia and New Zealand,New Zealand,351,8.385259431,2006
Africa,Eastern Africa,Kenya,173,0.454236237,2007
Africa,Eastern Africa,Uganda,54,0.176525467,2007
Africa,Eastern Africa,Zimbabwe,256,1.920493231,2007
Africa,Middle Africa,Sao Tome and Principe,0,0,2007
Africa,Northern Africa,Algeria,241,0.70262235,2007
Africa,Northern Africa,Egypt,36,0.04526181,2007
Africa,Northern Africa,Morocco,233,0.746175905,2007
Africa,Southern Africa,Lesotho,64,3.228594043,2007
Africa,Western Africa,Guinea,18,0.178275594,2007
Africa,Western Africa,Nigeria,277,0.189185651,2007
Americas,Caribbean,Bahamas,31,9.055642542,2007
Americas,Caribbean,Barbados,17,6.156074597,2007
Americas,Caribbean,Grenada,0,0,2007
Americas,Caribbean,Jamaica,38,1.369138959,2007
Americas,Caribbean,St. Vincent and the Grenadines,8,7.336286189,2007
Americas,Caribbean,Trinidad and Tobago,14,1.069306326,2007
Americas,Central America,Costa Rica,8,0.183088609,2007
Americas,Central America,El Salvador,21,0.345197441,2007
Americas,Central America,Guatemala,98,0.715313534,2007
Americas,Central America,Mexico,438,0.391643697,2007
Americas,Central America,Panama,29,0.839653171,2007
Americas,Northern America,Canada,4660,14.11268806,2007
Americas,South America,Bolivia (Plurinational State of),160,1.694656029,2007
Americas,South America,Brazil,516,0.270119397,2007
Americas,South America,Chile,254,1.540169905,2007
Americas,South America,Colombia,521,1.174095831,2007
Americas,South America,Peru,463,1.636463142,2007
Asia,Central Asia,Kazakhstan,84,0.530257671,2007
Asia,Central Asia,Kyrgyzstan,34,0.655141318,2007
Asia,Central Asia,Tajikistan,181,2.5306244,2007
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,3,0.043488364,2007
Asia,Eastern Asia,Japan,207,0.161082912,2007
Asia,Eastern Asia,Mongolia,1,0.038585159,2007
Asia,Eastern Asia,Republic of Korea,155,0.315924024,2007
Asia,South-Eastern Asia,Philippines,35,0.039196586,2007
Asia,South-Eastern Asia,Singapore,0,0,2007
Asia,South-Eastern Asia,Thailand,21,0.031724156,2007
Asia,Southern Asia,India,27561,2.336309088,2007
Asia,Southern Asia,Maldives,2,0.595114113,2007
Asia,Western Asia,Armenia,26,0.886447446,2007
Asia,Western Asia,Azerbaijan,19,0.217782416,2007
Asia,Western Asia,Bahrain,0,0,2007
Asia,Western Asia,Cyprus,10,0.940104088,2007
Asia,Western Asia,Georgia,11,0.250538943,2007
Asia,Western Asia,Israel,337,4.868053364,2007
Asia,Western Asia,Kuwait,329,13.14207421,2007
Asia,Western Asia,Oman,13,0.488214869,2007
Asia,Western Asia,Syrian Arab Republic,15,0.076402731,2007
Asia,Western Asia,Turkey,9455,13.58530084,2007
Asia,Western Asia,Yemen,26,0.119531409,2007
Europe,Eastern Europe,Belarus,31,0.325054441,2007
Europe,Eastern Europe,Bulgaria,138,1.823720498,2007
Europe,Eastern Europe,Czech Republic,15,0.144835373,2007
Europe,Eastern Europe,Hungary,7,0.069833189,2007
Europe,Eastern Europe,Poland,25,0.065223769,2007
Europe,Eastern Europe,Republic of Moldova,20,0.484419964,2007
Europe,Eastern Europe,Romania,287,1.36432062,2007
Europe,Eastern Europe,Russian Federation,837,0.584700782,2007
Europe,Eastern Europe,Slovakia,4,0.074097044,2007
Europe,Eastern Europe,Ukraine,256,0.551886433,2007
Europe,Northern Europe,Estonia,2,0.148801552,2007
Europe,Northern Europe,Finland,1,0.018874997,2007
Europe,Northern Europe,Ireland,106,2.410146444,2007
Europe,Northern Europe,Latvia,9,0.409366673,2007
Europe,Northern Europe,Lithuania,66,2.024483366,2007
Europe,Northern Europe,United Kingdom (England and Wales),1991,3.660774909,2007
Europe,Northern Europe,United Kingdom (Northern Ireland),67,3.80318139,2007
Europe,Northern Europe,United Kingdom (Scotland),284,5.493230174,2007
Europe,Southern Europe,Albania,13,0.429907401,2007
Europe,Southern Europe,Andorra,0,0,2007
Europe,Southern Europe,Bosnia and Herzegovina,5,0.132485427,2007
Europe,Southern Europe,Croatia,14,0.32093412,2007
Europe,Southern Europe,Greece,30,0.263599609,2007
Europe,Southern Europe,Italy,364,0.61368817,2007
Europe,Southern Europe,Montenegro,2,0.322849339,2007
Europe,Southern Europe,Portugal,443,4.167403566,2007
Europe,Southern Europe,Serbia,19,0.20798637,2007
Europe,Southern Europe,Slovenia,9,0.446974208,2007
Europe,Southern Europe,Spain,216,0.475835299,2007
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,30,1.452462359,2007
Europe,Western Europe,Austria,5,0.060155565,2007
Europe,Western Europe,Belgium,958,8.955082968,2007
Europe,Western Europe,France,2109,3.403756721,2007
Europe,Western Europe,Germany,1825,2.243545617,2007
Europe,Western Europe,Liechtenstein,0,0,2007
Europe,Western Europe,Luxembourg,36,7.583385645,2007
Europe,Western Europe,Netherlands,780,4.725252038,2007
Europe,Western Europe,Switzerland,269,3.558032569,2007
Oceania,Australia and New Zealand,New Zealand,338,7.984595872,2007
Africa,Eastern Africa,Burundi,24,0.292245841,2008
Africa,Eastern Africa,Kenya,73,0.186469869,2008
Africa,Eastern Africa,Rwanda,8,0.082404828,2008
Africa,Eastern Africa,Uganda,65,0.205281119,2008
Africa,Eastern Africa,Zimbabwe,222,1.637353008,2008
Africa,Middle Africa,Sao Tome and Principe,0,0,2008
Africa,Northern Africa,Algeria,205,0.588054491,2008
Africa,Northern Africa,Egypt,47,0.058057748,2008
Africa,Northern Africa,Morocco,217,0.686777212,2008
Africa,Northern Africa,Sudan,616,1.869187464,2008
Africa,Southern Africa,Lesotho,40,2.000070002,2008
Africa,Western Africa,Guinea,25,0.24217433,2008
Africa,Western Africa,Nigeria,309,0.20552402,2008
Americas,Caribbean,Bahamas,35,10.03797221,2008
Americas,Caribbean,Barbados,12,4.327146716,2008
Americas,Caribbean,Grenada,0,0,2008
Americas,Caribbean,Jamaica,43,1.541151247,2008
Americas,Caribbean,St. Vincent and the Grenadines,2,1.83208904,2008
Americas,Caribbean,Trinidad and Tobago,17,1.292410056,2008
Americas,Central America,Costa Rica,8,0.180606966,2008
Americas,Central America,El Salvador,10,0.163658059,2008
Americas,Central America,Guatemala,213,1.520737071,2008
Americas,Central America,Mexico,907,0.797981317,2008
Americas,Central America,Panama,21,0.597224102,2008
Americas,Northern America,Canada,4732,14.16573576,2008
Americas,South America,Bolivia (Plurinational State of),125,1.302103001,2008
Americas,South America,Brazil,290,0.150275396,2008
Americas,South America,Chile,266,1.596452562,2008
Americas,South America,Colombia,437,0.973240475,2008
Americas,South America,Paraguay,4,0.066147224,2008
Americas,South America,Peru,483,1.686335931,2008
Asia,Central Asia,Kazakhstan,89,0.556209119,2008
Asia,Central Asia,Kyrgyzstan,25,0.475077979,2008
Asia,Central Asia,Tajikistan,188,2.571915125,2008
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,0,0,2008
Asia,Eastern Asia,Japan,156,0.121353079,2008
Asia,Eastern Asia,Macao Special Administrative Region of China,0,0,2008
Asia,Eastern Asia,Mongolia,0,0,2008
Asia,Eastern Asia,Republic of Korea,259,0.52621971,2008
Asia,South-Eastern Asia,Indonesia,621,0.262958123,2008
Asia,South-Eastern Asia,Philippines,46,0.050687664,2008
Asia,South-Eastern Asia,Singapore,0,0,2008
Asia,South-Eastern Asia,Thailand,16,0.024043605,2008
Asia,Southern Asia,India,30261,2.527759947,2008
Asia,Southern Asia,Maldives,5,1.449048555,2008
Asia,Southern Asia,Sri Lanka,526,2.637142437,2008
Asia,Western Asia,Armenia,27,0.928402941,2008
Asia,Western Asia,Azerbaijan,20,0.226708327,2008
Asia,Western Asia,Cyprus,12,1.10950541,2008
Asia,Western Asia,Georgia,5,0.115193731,2008
Asia,Western Asia,Iraq (Central Iraq),1433,5.768565642,2008
Asia,Western Asia,Israel,340,4.790479907,2008
Asia,Western Asia,Kuwait,327,12.32873613,2008
Asia,Western Asia,Lebanon,899,21.86790859,2008
Asia,Western Asia,Oman,9,0.326203492,2008
Asia,Western Asia,State of Palestine,83,2.154551425,2008
Asia,Western Asia,Syrian Arab Republic,24,0.118078607,2008
Asia,Western Asia,Turkey,10764,15.28108335,2008
Asia,Western Asia,Yemen,48,0.214703706,2008
Europe,Eastern Europe,Belarus,19,0.199845782,2008
Europe,Eastern Europe,Bulgaria,127,1.691004032,2008
Europe,Eastern Europe,Czech Republic,8,0.076747488,2008
Europe,Eastern Europe,Hungary,11,0.110096874,2008
Europe,Eastern Europe,Poland,37,0.096540991,2008
Europe,Eastern Europe,Republic of Moldova,19,0.462125192,2008
Europe,Eastern Europe,Romania,265,1.272748335,2008
Europe,Eastern Europe,Russian Federation,698,0.487828105,2008
Europe,Eastern Europe,Slovakia,3,0.055567328,2008
Europe,Eastern Europe,Ukraine,279,0.604073534,2008
Europe,Northern Europe,Estonia,2,0.149285817,2008
Europe,Northern Europe,Finland,0,0,2008
Europe,Northern Europe,Ireland,77,1.715079042,2008
Europe,Northern Europe,Latvia,3,0.138129115,2008
Europe,Northern Europe,Lithuania,61,1.897576297,2008
Europe,Northern Europe,United Kingdom (England and Wales),2035,3.710678659,2008
Europe,Northern Europe,United Kingdom (Northern Ireland),83,4.665143844,2008
Europe,Northern Europe,United Kingdom (Scotland),319,6.131196064,2008
Europe,Southern Europe,Albania,10,0.334263589,2008
Europe,Southern Europe,Andorra,0,0,2008
Europe,Southern Europe,Bosnia and Herzegovina,8,0.212562497,2008
Europe,Southern Europe,Croatia,16,0.367610906,2008
Europe,Southern Europe,Greece,30,0.262705143,2008
Europe,Southern Europe,Italy,325,0.546196594,2008
Europe,Southern Europe,Kosovo under UNSCR 1244,46,2.632508156,2008
Europe,Southern Europe,Malta,0,0,2008
Europe,Southern Europe,Montenegro,3,0.482932365,2008
Europe,Southern Europe,Portugal,492,4.618807993,2008
Europe,Southern Europe,Serbia,16,0.175832832,2008
Europe,Southern Europe,Slovenia,7,0.345757896,2008
Europe,Southern Europe,Spain,237,0.515241966,2008
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,14,0.677186272,2008
Europe,Western Europe,Austria,11,0.131918954,2008
Europe,Western Europe,Belgium,1013,9.397752499,2008
Europe,Western Europe,France,2074,3.327473781,2008
Europe,Western Europe,Germany,1857,2.288892386,2008
Europe,Western Europe,Liechtenstein,0,0,2008
Europe,Western Europe,Luxembourg,33,6.802650972,2008
Europe,Western Europe,Netherlands,760,4.586952751,2008
Europe,Western Europe,Switzerland,309,4.041269074,2008
Oceania,Australia and New Zealand,New Zealand,342,7.993782614,2008
Africa,Eastern Africa,Burundi,31,0.365177133,2009
Africa,Eastern Africa,Kenya,95,0.236099904,2009
Africa,Eastern Africa,Mauritius,34,2.733066243,2009
Africa,Eastern Africa,Rwanda,8,0.08018084,2009
Africa,Eastern Africa,Uganda,202,0.616381811,2009
Africa,Middle Africa,Sao Tome and Principe,0,0,2009
Africa,Northern Africa,Algeria,207,0.583661537,2009
Africa,Northern Africa,Egypt,70,0.084884474,2009
Africa,Northern Africa,Morocco,307,0.959677988,2009
Africa,Southern Africa,Botswana,3,0.151524182,2009
Africa,Southern Africa,Lesotho,62,3.070509293,2009
