Region,Sub Region,Country,Count,Rate,Year
Europe,Western Europe,Switzerland,6302,77.48988832,2013
Oceania,Australia and New Zealand,Australia,47491,205.1382486,2013
Oceania,Australia and New Zealand,New Zealand,19221,425.476151,2013
Africa,Eastern Africa,Kenya,566,1.229786471,2014
Africa,Eastern Africa,Madagascar,10,0.042391201,2014
Africa,Eastern Africa,Uganda,641,1.650643578,2014
Africa,Eastern Africa,United Republic of Tanzania,5659,10.83375934,2014
Africa,Middle Africa,Cameroon,1944,8.741044925,2014
Africa,Northern Africa,Algeria,5033,12.86774148,2014
Africa,Southern Africa,Botswana,317,14.61790772,2014
Africa,Western Africa,Cabo Verde,103,19.56549407,2014
Americas,Caribbean,Barbados,92,32.46466821,2014
Americas,Caribbean,Dominican Republic,6064,58.27494627,2014
Americas,Caribbean,Puerto Rico,4639,126.0352948,2014
Americas,Caribbean,Trinidad and Tobago,742,54.78064486,2014
Americas,Central America,Belize,107,30.42417556,2014
Americas,Central America,Costa Rica,4225,88.80574663,2014
Americas,Central America,El Salvador,1371,21.82707764,2014
Americas,Central America,Guatemala,2966,18.62648922,2014
Americas,Central America,Honduras,140,1.589244718,2014
Americas,Central America,Mexico,98987,79.68581954,2014
Americas,Central America,Panama,805,20.61995099,2014
Americas,Northern America,Bermuda,830,1330.512007,2014
Americas,Northern America,Canada,74010,207.865652,2014
Americas,Northern America,United States of America,686800,216.1660076,2014
Americas,South America,Chile,32870,186.6150617,2014
Americas,South America,Colombia,31675,66.27690615,2014
Americas,South America,Ecuador,12843,80.75777873,2014
Americas,South America,Paraguay,4108,62.69282469,2014
Americas,South America,Peru,17988,58.07572535,2014
Americas,South America,Uruguay,17193,502.7860424,2014
Asia,Central Asia,Kazakhstan,3855,22.04396567,2014
Asia,Central Asia,Kyrgyzstan,311,5.385686128,2014
Asia,Eastern Asia,Japan,59824,46.67810466,2014
Asia,Eastern Asia,Macao Special Administrative Region of China,355,60.2940652,2014
Asia,Eastern Asia,Mongolia,249,8.51603477,2014
Asia,Eastern Asia,Republic of Korea,5636,11.18574449,2014
Asia,South-Eastern Asia,Indonesia,42165,16.52679636,2014
Asia,South-Eastern Asia,Myanmar,1045,2.01254976,2014
Asia,South-Eastern Asia,Philippines,13284,13.27043112,2014
Asia,South-Eastern Asia,Singapore,314,5.763221178,2014
Asia,South-Eastern Asia,Thailand,11279,16.48572371,2014
Asia,Southern Asia,Pakistan,33243,17.91628704,2014
Asia,Southern Asia,Sri Lanka,1347,6.531363832,2014
Asia,Western Asia,Armenia,51,1.754856824,2014
Asia,Western Asia,Azerbaijan,63,0.66289476,2014
Asia,Western Asia,Cyprus,1187,103.010564,2014
Asia,Western Asia,Lebanon,10059,179.5198847,2014
Asia,Western Asia,United Arab Emirates,801,8.830467914,2014
Europe,Eastern Europe,Belarus,570,6.009583071,2014
Europe,Eastern Europe,Bulgaria,3721,51.52208935,2014
Europe,Eastern Europe,Czech Republic,17361,163.8057971,2014
Europe,Eastern Europe,Hungary,4803,48.94360582,2014
Europe,Eastern Europe,Poland,17083,44.61121676,2014
Europe,Eastern Europe,Republic of Moldova,178,4.373529923,2014
Europe,Eastern Europe,Romania,5428,27.17704775,2014
Europe,Eastern Europe,Russian Federation,50175,34.90158532,2014
Europe,Eastern Europe,Slovakia,2297,42.27990475,2014
Europe,Northern Europe,Denmark,284,5.014200427,2014
Europe,Northern Europe,Estonia,597,45.28356844,2014
Europe,Northern Europe,Finland,7004,128.2850375,2014
Europe,Northern Europe,Iceland,58,17.65821609,2014
Europe,Northern Europe,Ireland,7763,165.6514125,2014
Europe,Northern Europe,Latvia,1323,65.62093124,2014
Europe,Northern Europe,Lithuania,1255,42.37222327,2014
Europe,Northern Europe,Norway,6586,128.1245434,2014
Europe,Northern Europe,Sweden,27995,288.9246944,2014
Europe,Northern Europe,United Kingdom (England and Wales),75774,131.9905532,2014
Europe,Northern Europe,United Kingdom (Northern Ireland),2025,110.0245694,2014
Europe,Northern Europe,United Kingdom (Scotland),5423,101.4099783,2014
Europe,Southern Europe,Albania,401,13.72923282,2014
Europe,Southern Europe,Andorra,0,0,2014
Europe,Southern Europe,Bosnia and Herzegovina,1361,38.16599093,2014
Europe,Southern Europe,Croatia,633,14.86776497,2014
Europe,Southern Europe,Greece,25094.02363,222.7663916,2014
Europe,Southern Europe,Holy See,0,0,2014
Europe,Southern Europe,Italy,176461,296.1467177,2014
Europe,Southern Europe,Kosovo under UNSCR 1244,223,12.24064112,2014
Europe,Southern Europe,Malta,242,56.86491059,2014
Europe,Southern Europe,Montenegro,21,3.345685818,2014
Europe,Southern Europe,Portugal,13723,131.0551029,2014
Europe,Southern Europe,Serbia,1896,21.34002768,2014
Europe,Southern Europe,Slovenia,594,28.68394303,2014
Europe,Southern Europe,Spain,36466,78.38471176,2014
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,542,26.08911213,2014
Europe,Western Europe,Austria,10304,119.3529181,2014
Europe,Western Europe,Belgium,15783,140.6789688,2014
Europe,Western Europe,France,169084,263.4091283,2014
Europe,Western Europe,Germany,58401,71.66676116,2014
Europe,Western Europe,Liechtenstein,5,13.46728796,2014
Europe,Western Europe,Luxembourg,365,65.61019277,2014
Europe,Western Europe,Netherlands,37443,221.695842,2014
Europe,Western Europe,Switzerland,6606,80.27093323,2014
Oceania,Australia and New Zealand,Australia,45080,192.0367947,2014
Africa,Eastern Africa,Kenya,436,0.923019751,2015
Africa,Eastern Africa,Madagascar,20,0.082528379,2015
Africa,Eastern Africa,United Republic of Tanzania,5805,10.77395069,2015
Africa,Middle Africa,Cameroon,1583,6.932485821,2015
Africa,Northern Africa,Algeria,5352,13.42311235,2015
Africa,Northern Africa,Morocco,2581,7.415958741,2015
Africa,Western Africa,Cabo Verde,75,14.07359175,2015
Africa,Western Africa,Senegal,2,0.013353815,2015
Americas,Caribbean,Barbados,111,39.05466598,2015
Americas,Caribbean,Dominican Republic,5873,55.78248686,2015
Americas,Caribbean,Grenada,0,0,2015
Americas,Caribbean,Jamaica,603,20.99630423,2015
Americas,Caribbean,Puerto Rico,4074,110.8955263,2015
Americas,Caribbean,Trinidad and Tobago,785,57.71668387,2015
Americas,Central America,Belize,127,35.34768765,2015
Americas,Central America,El Salvador,2163,34.26546595,2015
Americas,Central America,Guatemala,3231,19.88010531,2015
Americas,Central America,Honduras,143,1.595834493,2015
Americas,Central America,Mexico,94521,75.08164864,2015
Americas,Central America,Panama,1118,28.1665373,2015
Americas,Northern America,Bermuda,771,1243.488218,2015
Americas,Northern America,Canada,78800,219.1950984,2015
Americas,Northern America,United States of America,713100,222.8930916,2015
Americas,South America,Argentina,37189,85.65387924,2015
Americas,South America,Chile,31973,180.0009807,2015
Americas,South America,Colombia,35005,72.58126837,2015
Americas,South America,Guyana,52,6.766304843,2015
Americas,South America,Paraguay,4004,60.30920669,2015
Americas,South America,Peru,16501,52.59002779,2015
Americas,South America,Uruguay,16350,476.4607967,2015
Asia,Central Asia,Kazakhstan,3785,21.32436655,2015
Asia,Central Asia,Kyrgyzstan,307,5.23408374,2015
Asia,Eastern Asia,Japan,49307,38.52863152,2015
Asia,Eastern Asia,Macao Special Administrative Region of China,247,41.10213631,2015
Asia,Eastern Asia,Mongolia,367,12.32835619,2015
Asia,Eastern Asia,Republic of Korea,4608,9.10786019,2015
Asia,South-Eastern Asia,Indonesia,38389,14.8701138,2015
Asia,South-Eastern Asia,Myanmar,10186,19.4375703,2015
Asia,South-Eastern Asia,Philippines,12900,12.68232576,2015
Asia,South-Eastern Asia,Singapore,302,5.455929638,2015
Asia,South-Eastern Asia,Thailand,10024,14.59998602,2015
Asia,Southern Asia,Pakistan,27067,14.29238921,2015
Asia,Southern Asia,Sri Lanka,1279,6.174556002,2015
Asia,Western Asia,Armenia,57,1.954095888,2015
Asia,Western Asia,Cyprus,961,82.77454058,2015
Asia,Western Asia,Lebanon,906,15.483265,2015
Asia,Western Asia,United Arab Emirates,758,8.280259926,2015
Europe,Eastern Europe,Bulgaria,4023,56.0509689,2015
Europe,Eastern Europe,Czech Republic,11328,106.83001,2015
Europe,Eastern Europe,Hungary,3175,32.45118907,2015
Europe,Eastern Europe,Poland,15310,40.01021711,2015
Europe,Eastern Europe,Romania,4659,23.43959771,2015
Europe,Eastern Europe,Russian Federation,44566,30.97270013,2015
Europe,Eastern Europe,Slovakia,1932,35.51915884,2015
Europe,Northern Europe,Denmark,230,4.043106547,2015
Europe,Northern Europe,Estonia,505,38.39366968,2015
Europe,Northern Europe,Finland,6722,122.6202424,2015
Europe,Northern Europe,Iceland,69,20.89370554,2015
Europe,Northern Europe,Ireland,6452,137.2734706,2015
Europe,Northern Europe,Latvia,1483,74.42302085,2015
Europe,Northern Europe,Lithuania,1138,38.81407648,2015
Europe,Northern Europe,Norway,5365,103.1763309,2015
Europe,Northern Europe,Sweden,26516,271.5811284,2015
Europe,Northern Europe,United Kingdom (England and Wales),74556,128.7992883,2015
Europe,Northern Europe,United Kingdom (Northern Ireland),1698,91.70343175,2015
Europe,Northern Europe,United Kingdom (Scotland),5028,93.57900614,2015
Europe,Southern Europe,Albania,277,9.475424102,2015
Europe,Southern Europe,Bosnia and Herzegovina,1278,36.14293257,2015
Europe,Southern Europe,Croatia,760,17.94138643,2015
Europe,Southern Europe,Greece,26658.07713,237.6408666,2015
Europe,Southern Europe,Holy See,0,0,2015
Europe,Southern Europe,Italy,165650,278.3836546,2015
Europe,Southern Europe,Kosovo under UNSCR 1244,280,15.54001554,2015
Europe,Southern Europe,Malta,229,53.5527202,2015
Europe,Southern Europe,Montenegro,32,5.094097533,2015
Europe,Southern Europe,Portugal,12017,115.3431986,2015
Europe,Southern Europe,Serbia,1690,19.09328368,2015
Europe,Southern Europe,Slovenia,775,37.35321392,2015
Europe,Southern Europe,Spain,31137,67.10898204,2015
Europe,Western Europe,Austria,9743,112.2639136,2015
Europe,Western Europe,Belgium,14840,131.4677435,2015
Europe,Western Europe,France,168072,260.7497648,2015
Europe,Western Europe,Germany,56563,69.22595837,2015
Europe,Western Europe,Liechtenstein,8,21.38865866,2015
Europe,Western Europe,Netherlands,35921,212.0671967,2015
Europe,Western Europe,Switzerland,6322,75.98768668,2015
Oceania,Australia and New Zealand,Australia,46543,195.5624718,2015
Africa,Eastern Africa,Kenya,425,0.876517237,2016
Africa,Western Africa,Senegal,7,0.045390809,2016
Americas,Caribbean,Barbados,106,37.20877987,2016
Americas,Caribbean,Dominican Republic,5455,51.24764867,2016
Americas,Caribbean,Puerto Rico,3788,103.2404135,2016
Americas,Central America,Belize,105,28.60806246,2016
Americas,Central America,Guatemala,2708,16.32889196,2016
Americas,Central America,Honduras,98,1.075444447,2016
Americas,Central America,Mexico,115468,90.57253733,2016
Americas,Central America,Panama,879,21.79376955,2016
Americas,Northern America,Bermuda,770,1247.412025,2016
Americas,Northern America,Canada,78710,216.9490486,2016
Americas,Northern America,United States of America,765500,237.5634991,2016
Americas,South America,Chile,29785,166.3532029,2016
Americas,South America,Colombia,39388,81.00019338,2016
Americas,South America,Guyana,54,6.986069777,2016
Americas,South America,Peru,17544,55.23272348,2016
Americas,South America,Uruguay,15741,457.0396652,2016
Asia,Central Asia,Kyrgyzstan,245,4.115802349,2016
Asia,Eastern Asia,Japan,35959,28.1635766,2016
Asia,Eastern Asia,Macao Special Administrative Region of China,185,30.27161328,2016
Asia,Eastern Asia,Mongolia,404,13.36252803,2016
Asia,Eastern Asia,Republic of Korea,3501,6.894945953,2016
Asia,South-Eastern Asia,Indonesia,37871,14.51139127,2016
Asia,South-Eastern Asia,Myanmar,1336,2.526255395,2016
Asia,South-Eastern Asia,Philippines,9334,9.034613682,2016
Asia,South-Eastern Asia,Singapore,165,2.938447747,2016
Asia,South-Eastern Asia,Thailand,5723,8.317316891,2016
Asia,Southern Asia,Pakistan,23813,12.32704515,2016
Asia,Southern Asia,Sri Lanka,1241,5.969778777,2016
Asia,Western Asia,Armenia,49,1.677335203,2016
Asia,Western Asia,Azerbaijan,252,2.594208849,2016
Asia,Western Asia,Cyprus,989,84.51139426,2016
Asia,Western Asia,United Arab Emirates,750,8.076606375,2016
Europe,Eastern Europe,Bulgaria,3210,45.02092421,2016
Europe,Eastern Europe,Czech Republic,8734,82.32091986,2016
Europe,Eastern Europe,Poland,14340,37.53865657,2016
Europe,Eastern Europe,Romania,1364,6.896214201,2016
Europe,Eastern Europe,Russian Federation,34848,24.22224305,2016
Europe,Eastern Europe,Slovakia,1671,30.70711258,2016
Europe,Northern Europe,Denmark,241,4.220432378,2016
Europe,Northern Europe,Finland,5991,108.895594,2016
Europe,Northern Europe,Iceland,57,17.12552045,2016
Europe,Northern Europe,Ireland,4857,102.5184371,2016
Europe,Northern Europe,Latvia,975,49.42383969,2016
Europe,Northern Europe,Lithuania,1263,43.31236804,2016
Europe,Northern Europe,Norway,4468,85.10799115,2016
Europe,Northern Europe,Sweden,25184,256.0601894,2016
Europe,Northern Europe,United Kingdom (England and Wales),87103,149.58866,2016
Europe,Northern Europe,United Kingdom (Northern Ireland),1561,83.80800451,2016
Europe,Northern Europe,United Kingdom (Scotland),5216,96.50624924,2016
Europe,Southern Europe,Albania,298,10.18076043,2016
Europe,Southern Europe,Bosnia and Herzegovina,1029,29.16330561,2016
Europe,Southern Europe,Croatia,890,21.13010647,2016
Europe,Southern Europe,Greece,26312.88684,235.046546,2016
Europe,Southern Europe,Italy,156942,264.0796972,2016
Europe,Southern Europe,Kosovo under UNSCR 1244,295,16.24270455,2016
Europe,Southern Europe,Montenegro,38,6.046909377,2016
Europe,Southern Europe,Portugal,11531,111.1051757,2016
Europe,Southern Europe,Serbia,1507,17.0826676,2016
Europe,Southern Europe,Slovenia,815,39.25364705,2016
Europe,Southern Europe,Spain,31678,68.25687944,2016
Europe,Western Europe,Austria,9023,103.7201211,2016
Europe,Western Europe,France,161512,249.5936022,2016
Europe,Western Europe,Germany,59633,72.83479574,2016
Europe,Western Europe,Liechtenstein,4,10.62377495,2016
Europe,Western Europe,Netherlands,31301,184.2639602,2016
Europe,Western Europe,Switzerland,6045,72.05068306,2016
Oceania,Australia and New Zealand,Australia,51012,211.4989156,2016
